seqnames,start,end,width,strand,score,gene,peak,zscore,pvalue,p_adjusted
chr8,27615031,27786610,171580,*,0.0981638567388141,CLU,chr8-27786126-27787094,1.83124632389318,0.0335318926483367,0.0399492492276126
chr8,27615031,27837835,222805,*,0.125891472978473,CLU,chr8-27837375-27838295,1.91883197052927,0.0275028011914138,0.0353649352919992
chr8,27837835,27838095,261,*,0.107978925778062,PBK,chr8-27837375-27838295,3.44914141421242,0.000281186051871612,0.0012794586878506
chr8,27838095,27872808,34714,*,0.112323633798898,PBK,chr8-27872355-27873260,3.54229497619194,0.000198330819306307,0.000973881069954186
chr8,27838095,28085084,246990,*,0.0721646489380097,PBK,chr8-28084699-28085469,2.20059143270682,0.013882480323959,0.0226631757150897
chr8,28402115,28494205,92091,*,0.145275973041225,FZD3,chr8-28401656-28402573,1.71804512496613,0.0428941924011199,0.0458717666352185
chr8,28494205,28611775,117571,*,0.0986370465625871,FZD3,chr8-28611389-28612160,1.95547164621034,0.0252637134132677,0.0334562711326917
chr8,28494205,28622585,128381,*,0.130343364001217,FZD3,chr8-28622125-28623044,1.67995328849141,0.0464832022435865,0.0478526902686965
chr8,29991100,30384479,393380,*,-0.0608711743319402,RBPMS,chr8-29990725-29991475,-2.1959659295367,0.0140471910468927,0.0228759051766689
chr8,30275231,30384479,109249,*,0.160187350164932,RBPMS,chr8-30274777-30275684,2.21268966090826,0.0134595243456189,0.0222342673499742
chr8,30279829,30384479,104651,*,0.15696386208692,RBPMS,chr8-30279405-30280253,2.44984658130263,0.00714585472837547,0.0145391752603669
chr8,30744262,30890606,146345,*,0.0886801439006903,TEX15,chr8-30743790-30744733,2.43600867540369,0.00742516418043189,0.0149183923658511
chr8,30890606,31318415,427810,*,0.0765949958688703,TEX15,chr8-31317936-31318893,2.01187219312026,0.0221167056544649,0.0307516593615427
chr8,31318415,31639386,320972,*,0.0915330510571867,NRG1,chr8-31317936-31318893,4.63970732709397,1.74451473782163e-06,2.21953827593032e-05
chr8,37674341,38030341,356001,*,0.117489708963795,EIF4EBP1,chr8-37673859-37674822,3.12637820968935,0.000884868952039228,0.0031167553591915
chr8,37691566,38030341,338776,*,0.104695173187999,EIF4EBP1,chr8-37691107-37692025,2.00881582536786,0.0222783346590397,0.0308496743289313
chr8,37695485,38030341,334857,*,0.151714272574784,EIF4EBP1,chr8-37695027-37695943,3.72150188868864,9.90206921630196e-05,0.000568425925726287
chr8,37696871,38030341,333471,*,0.097820724311076,EIF4EBP1,chr8-37696490-37697252,1.96469661191639,0.0247246811651609,0.0329650536349298
chr8,37786568,38030341,243774,*,0.0746229082517918,EIF4EBP1,chr8-37786097-37787038,2.1745571506877,0.0148316591460647,0.0237286862648719
chr8,38030341,38030468,128,*,0.133676224245803,EIF4EBP1,chr8-38030050-38030885,3.3113500759344,0.000464234882562224,0.00188906380060341
chr8,38030341,38031454,1114,*,0.0970520965879051,EIF4EBP1,chr8-38031040-38031867,2.21454920327525,0.0133955109587805,0.0221969600835875
chr8,38030341,38076455,46115,*,0.108717100941492,EIF4EBP1,chr8-38075994-38076915,2.63987193637106,0.00414686803950646,0.00992367130843679
chr8,38030341,38362935,332595,*,0.0919472417802478,EIF4EBP1,chr8-38362527-38363342,2.97976764137031,0.00144233553339579,0.0044870593174416
chr8,38183079,38468834,285756,*,0.0522622996116718,FGFR1,chr8-38182615-38183542,2.97284568295971,0.00147526376843004,0.00457768461478098
chr8,38938680,39106990,168311,*,0.0754187447150966,ADAM32,chr8-38938268-38939091,3.47421927559112,0.000256171078992033,0.00119582274588612
chr8,39902275,40054926,152652,*,0.136821037158567,IDO1,chr8-40054374-40055478,4.15560279657139,1.62215516914927e-05,0.000138198449216216
chr8,39902275,40172756,270482,*,0.119727765254039,IDO1,chr8-40172276-40173236,2.9588506808366,0.00154394341733066,0.00475408375374742
chr8,39934614,39943791,9178,*,0.0661677207576829,IDO2,chr8-39943388-39944193,3.40945044051122,0.000325469519019684,0.00143587742059736
chr8,42005469,42207724,202256,*,0.154517401394054,PLAT,chr8-42004986-42005952,2.50429509902647,0.00613478252603879,0.013033777082134
chr8,42207724,42209821,2098,*,0.191689533171287,PLAT,chr8-42209391-42210250,2.4627710406027,0.00689339622885403,0.0141506839572304
chr8,42207724,42306001,98278,*,0.146907933361998,PLAT,chr8-42305533-42306469,2.31965020994003,0.0101799036648533,0.0184417526135729
chr8,47960185,47960838,654,*,0.0722069725070733,MCM4,chr8-47960434-47961241,1.74162748850208,0.0407868240714457,0.0445936144724731
chr8,47960185,48437358,477174,*,0.0514675822961824,MCM4,chr8-48436957-48437759,1.96450416474606,0.0247358268878001,0.0329650536349298
chr8,49909789,50304209,394421,*,0.10071637948184,SNTG1,chr8-50303750-50304668,1.72316209695651,0.0424296079523165,0.0455669419924432
chr8,53851808,53873124,21317,*,0.204765495882817,RGS20,chr8-53872682-53873566,1.84488451235476,0.0325271700398043,0.0392354064408927
chr8,54554361,54629421,75061,*,0.151527877400839,RP1,chr8-54628954-54629887,2.13081724693122,0.016552100463122,0.0254893051317095
chr8,54554361,54664205,109845,*,0.151416974517531,RP1,chr8-54663723-54664686,3.18533960253153,0.000722921142921952,0.00266708364709041
chr8,54554361,54708916,154556,*,0.0810739949824576,RP1,chr8-54708558-54709274,1.73322591292401,0.041527761492499,0.0450195292079205
chr8,54554361,54883140,328780,*,0.0980124070983202,RP1,chr8-54882650-54883630,2.20484059244208,0.0137326412344583,0.0225234000110741
chr8,55879813,55885854,6042,*,0.157255110136332,LYN,chr8-55885432-55886276,2.28383877220367,0.0111905040444275,0.0197478219653131
chr8,55879813,55930716,50904,*,0.136384935339587,LYN,chr8-55930238-55931194,6.92845421205841,2.1273191452285e-12,1.6028020184831e-10
chr8,55879813,55940009,60197,*,0.164380869135892,LYN,chr8-55939595-55940423,2.88080511794381,0.0019833040791904,0.00577157047064339
chr8,55879813,55948468,68656,*,0.145586182024184,LYN,chr8-55948021-55948914,2.49009951286194,0.00638536662762134,0.0134631560465195
chr8,55879813,55973180,93368,*,0.16107952656832,LYN,chr8-55972731-55973629,3.65382955212261,0.000129178905818368,0.000698265559126721
chr8,55879813,55978824,99012,*,0.170378963557955,LYN,chr8-55978369-55979278,2.94883828788476,0.00159485416304681,0.00487968703947445
chr8,55879813,56006785,126973,*,0.0916102480880857,LYN,chr8-56006372-56007198,1.89607350281008,0.0289751628997234,0.036623390695273
chr8,57994509,58172895,178387,*,0.0975053705806078,FAM110B,chr8-58172436-58173353,3.6765110029823,0.000118222830717289,0.000655253436458351
chr8,57994509,58396985,402477,*,0.0595414349292476,FAM110B,chr8-58396590-58397379,1.74611475253423,0.0403955069103856,0.044310085150564
chr8,62164968,62248591,83624,*,0.153663186479891,NKAIN3,chr8-62164581-62165355,2.18595208895082,0.014409555371993,0.0233398978850353
chr8,66533759,66614247,80489,*,0.0825418341110102,MYBL1,chr8-66533325-66534192,3.2267688761057,0.000625982715421745,0.00238804482101555
chr8,66614247,67007639,393393,*,0.0556406174134009,MYBL1,chr8-67007196-67008082,1.96513967845699,0.0246990366479496,0.0329548297499759
chr8,66614247,67064357,450111,*,0.0613563338277729,MYBL1,chr8-67063925-67064789,1.99712432343352,0.022905839626801,0.0313254731461593
chr8,69466185,69466624,440,*,0.128174996570824,SULF1,chr8-69465871-69466498,1.90046495845666,0.0286860646611452,0.0363723912164192
chr8,69466185,69835064,368880,*,0.0550257208558152,SLCO5A1,chr8-69465871-69466498,2.4436549346794,0.00726966262455975,0.0146978252308709
chr8,70669253,70669365,113,*,0.0855913028007663,XKR9,chr8-70668810-70669696,1.76810617976958,0.0385215772658104,0.0431190530808284
chr8,73972330,74321328,348999,*,0.112077583326494,JPH1,chr8-73971878-73972781,2.03618956980504,0.0208656616045637,0.0296900552183615
chr8,74149380,74321328,171949,*,0.122137963405936,JPH1,chr8-74148916-74149844,2.59718900437203,0.00469950950787625,0.0108415352766971
chr8,74174166,74321328,147163,*,0.119080206292449,JPH1,chr8-74173693-74174638,3.09964482135873,0.000968764156560845,0.00333908560610178
chr8,74175884,74321328,145445,*,0.0552268423791905,JPH1,chr8-74175411-74176357,1.80353928816676,0.0356517805219048,0.0412458938763495
chr8,74218042,74321328,103287,*,0.117810515991557,JPH1,chr8-74217546-74218537,2.90872396613768,0.00181453564823973,0.00538442516665353
chr8,74350536,74824537,474002,*,0.114520146634876,PI15,chr8-74350096-74350975,2.74818337272502,0.00299632417212494,0.0078352902158278
chr8,78516139,78821254,305116,*,0.0829097425023207,PKIA,chr8-78820821-78821687,2.78608584419514,0.00266743707860721,0.00716484439664515
chr8,78516139,78932345,416207,*,0.0711115781090634,PKIA,chr8-78931927-78932763,2.03215348727501,0.0210690599852957,0.0298545422418736
chr8,78666047,78821254,155208,*,0.103433760550496,ZC2HC1A,chr8-78820821-78821687,1.70441069759016,0.0441521933836462,0.0465973140887808
chr8,85245786,85373436,127651,*,0.0636772432110143,CA3,chr8-85245312-85246259,1.88312538078546,0.0298416891796899,0.0372210618790648
chr8,86416316,86866442,450127,*,0.0957639067300496,CNBD1,chr8-86415874-86416758,2.37137932619359,0.00886091633171922,0.0166968888439039
chr8,88328025,88328800,776,*,0.149684336388297,MMP16,chr8-88328437-88329163,3.3912337612425,0.000347893639804187,0.00150722653291625
chr8,89717988,89757747,39760,*,0.0849226323822768,RIPK2,chr8-89717541-89718434,1.76674477615421,0.0386354904638163,0.043215109027261
chr8,93857807,93874000,16194,*,0.130500289164344,PDP1,chr8-93873546-93874454,2.30340936382017,0.0106279106990007,0.0190299982883703
chr8,93857807,93880510,22704,*,0.107985110812611,PDP1,chr8-93880060-93880959,2.00234114434862,0.0226240268779459,0.0311249807718844
chr8,93857807,93917780,59974,*,0.171419499818627,PDP1,chr8-93917431-93918128,2.37733053939526,0.00871922683590451,0.0165332724352071
chr8,93917780,94262350,344571,*,0.0874780676115503,GEM,chr8-93917431-93918128,1.65607774718829,0.0488530375733858,0.0492790147103778
chr8,94242277,94262350,20074,*,0.0681508154849916,GEM,chr8-94241835-94242718,1.8892626269664,0.0294283233502009,0.0369501922996124
chr8,94259241,94262350,3110,*,0.105675522888531,GEM,chr8-94258780-94259701,2.95084291682227,0.00158454021435781,0.00485329134840408
chr8,94262275,94262350,76,*,0.112031494149733,GEM,chr8-94261853-94262696,3.17089936754954,0.000759838893734793,0.00277176662208856
chr8,94896678,94905488,8811,*,0.0560438287937606,CCNE2,chr8-94905027-94905949,3.10820149038423,0.000941148452756172,0.00326725546377989
chr8,94896678,95062335,165658,*,0.0546754624118346,CCNE2,chr8-95061917-95062753,2.72720289176557,0.00319368754213426,0.00821769547928036
chr8,94949411,94949411,1,*,0.0837124828154684,TP53INP1,chr8-94948967-94949855,3.21903262052253,0.000643119260694941,0.00243416481126055
chr8,94949411,94960652,11242,*,0.0837373132871085,TP53INP1,chr8-94960229-94961074,5.22985511070061,8.4821471261855e-08,1.86762161837746e-06
chr8,96491684,96493351,1668,*,0.140660613033715,SDC2,chr8-96491215-96492152,2.41160487140968,0.00794124175332017,0.0155910577425877
chr8,96493351,96493721,371,*,0.10370402457151,SDC2,chr8-96493295-96494147,1.66300570689997,0.0481556465673558,0.0488547291705848
chr8,96493351,96657443,164093,*,0.0882197193299259,SDC2,chr8-96656935-96657950,1.91618688546801,0.0276706560295131,0.0355050301687899
chr8,97644104,97868840,224737,*,0.09481670901276,MATN2,chr8-97643640-97644568,1.68431317368993,0.0460605803893228,0.0476199954966287
chr8,97775057,98157977,382921,*,0.126358083875893,LAPTM4B,chr8-98157543-98158410,1.70211807854571,0.0443666177830446,0.0467517113089688
chr8,97868840,97892708,23869,*,0.0862951451661797,MATN2,chr8-97892279-97893136,2.02374765426669,0.0214980613162159,0.0302402717814449
chr8,97868840,97933088,64249,*,0.108088573282142,MATN2,chr8-97932621-97933554,2.48627310452762,0.00645444287650338,0.0135731895117747
chr8,97868840,98157977,289138,*,0.107110436044687,MATN2,chr8-98157543-98158410,2.82482966560958,0.00236528783331295,0.00652857351587581
chr8,102097955,102124907,26953,*,0.0964940239436795,NCALD,chr8-102097501-102098408,4.12979860209474,1.81540576820247e-05,0.000152506735440284
chr8,102108144,102124907,16764,*,0.0773446143227511,NCALD,chr8-102107709-102108579,3.52189137321994,0.000214239838547604,0.00103322579582898
chr8,102124907,102239193,114287,*,-0.139452708093816,NCALD,chr8-102238725-102239661,-1.73577455786653,0.0413018521952917,0.0449267428528054
chr8,102536152,102655902,119751,*,0.0679114661115415,KLF10,chr8-102535591-102536712,2.94504825592252,0.00161452148498352,0.00492814181792591
chr8,102585427,102655902,70476,*,0.0595866944672445,KLF10,chr8-102585034-102585820,2.41119220899455,0.00795023316535161,0.0155964297491153
chr8,102655902,103021031,365130,*,0.0829566145604201,KLF10,chr8-103020584-103021477,2.5048419549596,0.00612530602489332,0.013028771791811
chr8,102894774,103371515,476742,*,0.141097472815386,CTHRC1,chr8-102894328-102895219,1.83322419730861,0.0333846184211763,0.0398072774547261
chr8,103109193,103500748,391556,*,0.0821716139265454,RIMS2,chr8-103108756-103109629,1.75459570639416,0.0396642432034024,0.0439257225431401
chr8,103132546,103140710,8165,*,0.135398225819885,BAALC,chr8-103132090-103133001,1.87025139141688,0.0307244580932399,0.0379469823736074
chr8,103140710,103203457,62748,*,0.121094002598794,BAALC,chr8-103203007-103203907,2.76727226512736,0.00282637621095948,0.00749818188318736
chr8,103140710,103208058,67349,*,0.113766473339148,BAALC,chr8-103207631-103208485,2.40146611313803,0.00816476071767253,0.0158944191282265
chr8,103140710,103229942,89233,*,0.142969114016642,BAALC,chr8-103229499-103230384,2.34148394340799,0.00960362606040695,0.0176750705585047
chr8,103140710,103372258,231549,*,0.106536851781768,BAALC,chr8-103371959-103372556,2.75994419673443,0.00289056177528809,0.00763741856462419
chr8,103184839,103371515,186677,*,0.101205319901972,CTHRC1,chr8-103184355-103185322,1.69507243720204,0.0450308400923343,0.0470506415872668
chr8,103203457,103371515,168059,*,0.153522281331611,CTHRC1,chr8-103203007-103203907,2.79948205965013,0.00255923303622739,0.00693683063557531
chr8,103357431,103500748,143318,*,0.0972020023971155,RIMS2,chr8-103356991-103357871,2.16070226787104,0.0153591728108851,0.0243033344602464
chr8,103371515,103372258,744,*,0.105545219592357,CTHRC1,chr8-103371959-103372556,2.19686743997603,0.0140149574241509,0.022831123209208
chr8,103372258,103500748,128491,*,0.0962371021872751,RIMS2,chr8-103371959-103372556,3.95131200381106,3.88619576895733e-05,0.000272769082939043
chr8,103396371,103500748,104378,*,0.108851361395087,RIMS2,chr8-103395918-103396824,2.90735258494542,0.00182251049493722,0.00540144167583731
chr8,103500748,103566968,66221,*,0.100893014437156,RIMS2,chr8-103566521-103567415,2.95367471840805,0.00157007399296561,0.00481303038403062
chr8,104467053,104589272,122220,*,0.12012836034245,DPYS,chr8-104588808-104589735,2.32675628093124,0.00998912025100698,0.0182107893574124
chr8,104589024,104643205,54182,*,0.213237520246684,LRP12,chr8-104642771-104643639,1.78676232386979,0.0369879555779177,0.0421346377974767
chr8,104589024,104704196,115173,*,0.25091450928302,LRP12,chr8-104703771-104704620,2.06613707644998,0.0194077691168861,0.0283073994802252
chr8,104590733,104643205,52473,*,0.107105882155838,ZFPM2,chr8-104642771-104643639,2.23134539388575,0.0128291294806748,0.0216755649459754
chr8,105910174,106060524,150351,*,0.152248344112115,ZFPM2-AS1,chr8-105909692-105910655,1.70891353680883,0.0437334833209987,0.0463777676319311
chr8,105911927,106060524,148598,*,0.181709201269716,ZFPM2-AS1,chr8-105911436-105912417,1.99922148150764,0.022792197650211,0.0312493537302579
chr8,107498055,107749884,251830,*,0.0560206133920171,ANGPT1,chr8-107749449-107750318,1.66845627221447,0.0476125927596006,0.0485260134853585
chr8,116325059,116424493,99435,*,0.0897013223033188,LINC00536,chr8-116424136-116424849,2.63661381923701,0.00418690512264865,0.00999409766159566
chr8,118329128,118621995,292868,*,0.0715770236564769,SAMD12,chr8-118328685-118329571,3.43261948517629,0.000298890208094773,0.00133696529075417
chr8,119427656,119673453,245798,*,0.267185657451493,ENPP2,chr8-119427230-119428082,3.46811956190105,0.000262057023028513,0.00121425278295702
chr8,119673453,120123720,450268,*,0.101995370464681,ENPP2,chr8-120123415-120124025,1.74687228228603,0.0403297473855126,0.0442782426896498
chr8,120059780,120394189,334410,*,0.107031824102274,COL14A1,chr8-120393760-120394618,1.69779820092565,0.0447729277972396,0.0469060070486891
chr8,121291662,121641390,349729,*,0.108546341837459,HAS2,chr8-121291171-121292153,2.57172331555266,0.00505968643922751,0.0113530981898348
chr8,121514941,121641390,126450,*,0.10222743696528,HAS2,chr8-121514487-121515395,1.81003529791337,0.0351451567456735,0.0409743582755411
chr8,121641390,121814620,173231,*,0.136289235822188,HAS2,chr8-121814148-121815091,1.94971494562556,0.0256050519753082,0.0337404539206555
chr8,121641390,122057999,416610,*,0.114121385501234,HAS2,chr8-122057561-122058437,2.6589425052095,0.00391931692446205,0.00953048220360866
chr8,122467299,122694106,226808,*,0.0803341322944737,LINC01151,chr8-122466838-122467760,1.80114261486695,0.035840202211709,0.0413624835962303
chr8,122489803,122694106,204304,*,0.135733042083587,LINC01151,chr8-122489361-122490244,2.42420744064761,0.00767091959472531,0.0152344210402658
chr8,122521974,122694106,172133,*,0.12411688934949,LINC01151,chr8-122521546-122522402,2.88531207676038,0.00195512916251558,0.0057202109349873
chr8,122572253,122694106,121854,*,0.172751129142235,LINC01151,chr8-122571815-122572690,2.8474315127762,0.00220367881700561,0.00619599956594813
chr8,122637474,122694106,56633,*,0.0805228248733486,LINC01151,chr8-122637024-122637923,2.58228830205339,0.00490737781506897,0.0111479874279219
chr8,123072604,123541206,468603,*,0.145441241595995,FBXO32,chr8-123072161-123073046,1.79203870336158,0.0365633832558718,0.0418785354061315
chr8,123537843,123541206,3364,*,0.152864087288404,FBXO32,chr8-123537405-123538281,1.72752008325772,0.042037150760973,0.0453480127865835
chr8,123541206,123653966,112761,*,0.136931068426813,FBXO32,chr8-123653536-123654395,1.91105819652768,0.0279985512500721,0.0357261217591553
chr8,123541206,123708415,167210,*,0.158043983745239,FBXO32,chr8-123707986-123708843,2.34685105845444,0.00946641064946026,0.0174825860404816
chr8,123541206,123716622,175417,*,0.169098398259573,FBXO32,chr8-123716178-123717066,2.12589994027923,0.0167557959368715,0.0256844631483447
chr8,124600989,124728429,127441,*,0.0908368976645956,MTSS1,chr8-124600651-124601327,2.03768532590078,0.0207907063158897,0.0296255277349941
chr8,124655362,124728429,73068,*,0.172768049680806,MTSS1,chr8-124654917-124655806,4.02585587329034,2.8384226762297e-05,0.000212529101627013
chr8,124728429,124751735,23307,*,0.091076114982099,MTSS1,chr8-124751261-124752209,2.06166302160354,0.0196199147272493,0.0285047390222344
chr8,124728429,124840591,112163,*,0.0911491952295562,MTSS1,chr8-124840166-124841015,2.21952668983784,0.013225456757618,0.0220087463570115
chr8,124728429,124848332,119904,*,0.0737294627884783,MTSS1,chr8-124847883-124848780,1.92967236938195,0.0268237228065484,0.0347885936990792
chr8,126558431,126847055,288625,*,0.0755268238265091,PCAT1,chr8-126557999-126558862,3.07215911214115,0.00106258206214605,0.00357306185750923
chr8,129680239,129971732,291494,*,0.0811694576968432,CCDC26,chr8-129971328-129972136,2.39755205531355,0.0082525177941477,0.0160006597520628
chr8,129680239,130008831,328593,*,0.102920150551047,CCDC26,chr8-130008418-130009244,2.74635499865633,0.00301307588900485,0.00787055901234095
chr8,129786888,130008831,221944,*,0.0894868626977407,GSDMC,chr8-130008418-130009244,2.51999097449264,0.00586789217316143,0.012655761446772
chr8,129786888,130016656,229769,*,0.104244724885363,GSDMC,chr8-130016192-130017120,3.62234599460821,0.000145971636784863,0.000768422742987567
chr8,129786888,130045978,259091,*,0.162778972932363,GSDMC,chr8-130045522-130046433,3.60733191369111,0.000154680909082233,0.000799433380058446
chr8,129786888,130265973,479086,*,0.130583476630931,GSDMC,chr8-130265528-130266417,3.18512222362093,0.000723464415262185,0.00266708364709041
chr8,132276577,132480953,204377,*,0.133682896028072,KCNQ3,chr8-132276144-132277009,3.57416688416722,0.000175672398782466,0.000880553333606082
chr8,133046333,133302022,255690,*,0.0777402412705351,NDRG1,chr8-133045689-133046976,4.41382296563575,5.07805100815461e-06,5.24333232576478e-05
chr8,134601903,134713049,111147,*,0.0684824906853103,ZFAT,chr8-134601479-134602327,3.78792838259764,7.59543101721247e-05,0.000460071539712909
chr8,135235665,135457457,221793,*,0.172102535263269,KHDRBS3,chr8-135235299-135236031,2.2308427330803,0.0128457740957998,0.0216960850052352
chr8,135236528,135457457,220930,*,0.159015467861675,KHDRBS3,chr8-135236152-135236903,2.08361522554181,0.0185975904737241,0.0273657556497704
chr8,135373053,135457457,84405,*,0.215262256110296,KHDRBS3,chr8-135372607-135373498,2.57313483293215,0.0050390968242264,0.0113174312465858
chr8,138496822,138597976,101155,*,0.0664143191294677,FAM135B,chr8-138597496-138598455,1.78944252722706,0.0367717877834058,0.0420340296609038
chr8,138496822,138639026,142205,*,0.0722789845907559,FAM135B,chr8-138638530-138639521,1.7170143278014,0.042988277069174,0.0459418156089444
chr8,138496822,138684811,187990,*,0.150767015286897,FAM135B,chr8-138684218-138685404,4.40405634030729,5.31226656404117e-06,5.46178024985214e-05
chr8,138496822,138727485,230664,*,0.0739959380576996,FAM135B,chr8-138727015-138727954,1.74323307627711,0.0406464549935404,0.0445161114531128
chr8,138496822,138832383,335562,*,0.124481451314396,FAM135B,chr8-138831945-138832821,2.56859353447749,0.00510560754935478,0.0114083594082432
chr8,138496822,138901013,404192,*,0.0845542907909412,FAM135B,chr8-138900537-138901488,2.25204847196479,0.0121596045189695,0.0209032488379575
chr8,138597976,138914006,316031,*,0.115252996570352,COL22A1,chr8-138597496-138598455,1.84340540092344,0.0326349210578673,0.0393119134002089
chr8,138673125,138914006,240882,*,0.191681869676869,COL22A1,chr8-138672675-138673574,1.83557025543281,0.0332106198266247,0.0396766013088478
chr8,138832383,138914006,81624,*,0.296999311389402,COL22A1,chr8-138831945-138832821,3.8302409433299,6.40089228625342e-05,0.000403993489585261
chr8,138914006,138914170,165,*,0.188371573006602,COL22A1,chr8-138913770-138914569,1.93619209748761,0.0264220889954154,0.0344437180686384
chr8,140591418,141002216,410799,*,-0.0507140369700044,PTK2,chr8-140590995-140591841,-1.82948196857607,0.0336637190556449,0.0400311845342342
chr8,140597073,141002216,405144,*,-0.0562965913961461,PTK2,chr8-140596615-140597531,-2.57195015515184,0.00505637251671006,0.0113509442623724
chr8,141086436,141117278,30843,*,0.102944919533636,DENND3,chr8-141085971-141086900,1.97251953517109,0.024275164239931,0.0325423525062405
chr8,141095715,141117278,21564,*,0.198687710474993,DENND3,chr8-141095196-141096234,4.1908227874013,1.38972344466693e-05,0.000122062776870382
chr8,141096770,141117278,20509,*,0.0982549494254221,DENND3,chr8-141096333-141097206,1.78294737638898,0.0372974349842291,0.0423570964422875
chr8,141117278,141119707,2430,*,0.192722919239475,DENND3,chr8-141119292-141120122,4.34177937391465,7.06667090241421e-06,6.99701993664093e-05
chr8,141117278,141128429,11152,*,0.108576787478157,DENND3,chr8-141127988-141128870,2.8838340301102,0.00196432874358356,0.00573668839026176
chr8,141117278,141138124,20847,*,0.190110242975024,DENND3,chr8-141137702-141138546,3.44604038996008,0.000284432664077138,0.00129024864174972
chr8,141117278,141164836,47559,*,0.0980212448802137,DENND3,chr8-141164377-141165295,1.90590965015515,0.0283309644052005,0.0360548720933958
chr8,141117278,141205887,88610,*,0.0930001569068837,DENND3,chr8-141205562-141206212,2.51075054975864,0.00602373975871112,0.0128923538022659
chr8,141117278,141206693,89416,*,0.0862199610308123,DENND3,chr8-141206332-141207053,2.1851820303026,0.0144377512712942,0.0233620257148257
chr8,141117278,141209033,91756,*,0.126266544227785,DENND3,chr8-141208551-141209514,2.52851310620303,0.00572734048193733,0.0124458025254177
chr8,141117278,141278636,161359,*,0.142939771136143,DENND3,chr8-141278209-141279063,3.63045642815035,0.000141460232394696,0.000747147701578708
chr8,141117278,141295062,177785,*,0.103642436341669,DENND3,chr8-141294652-141295471,2.68760613257743,0.00359831140165774,0.00893003478064521
chr8,141117278,141308473,191196,*,0.0690472279636772,DENND3,chr8-141308015-141308930,2.01497555180283,0.0219536053955432,0.0306656289990635
chr8,141117278,141327567,210290,*,0.10671301602841,DENND3,chr8-141327139-141327994,2.09635164155633,0.0180255044181949,0.0268600068926254
chr8,141117278,141347129,229852,*,0.0676228281668316,DENND3,chr8-141346672-141347585,1.67221381676727,0.0472410834519744,0.0483188675114558
chr8,141119707,141391993,272287,*,0.108304127014637,PTP4A3,chr8-141119292-141120122,6.49429983986176,4.17102288920702e-11,2.57854773996875e-09
chr8,141121224,141391993,270770,*,0.0619115578466153,PTP4A3,chr8-141120831-141121617,3.22495255523389,0.000629967735363321,0.00240134736752722
chr8,141182503,141391993,209491,*,0.0641838337770011,PTP4A3,chr8-141182109-141182896,2.71834713419869,0.00328044823199273,0.00838278822187012
chr8,141391993,141392012,20,*,0.101752284648177,PTP4A3,chr8-141391555-141392468,4.04318775633523,2.63646810881762e-05,0.000200838060358903
chr8,141391993,141417850,25858,*,0.183833334962069,PTP4A3,chr8-141417314-141418386,9.40371978424343,2.63337154865634e-21,7.05450978201159e-19
chr8,141391993,141431617,39625,*,0.11305686117904,PTP4A3,chr8-141431122-141432112,5.25416233113936,7.43498432048525e-08,1.67530347632616e-06
chr8,142614472,142634720,20249,*,0.0772180396651402,ARC,chr8-142634069-142635370,2.15537677445291,0.0155661811644736,0.0244894373817592
chr8,142614472,143038986,424515,*,0.155364570092634,ARC,chr8-143038554-143039417,5.28462300574531,6.29819440908013e-08,1.46714461065625e-06
chr8,143934106,144416895,482790,*,0.131317638976163,SLC39A4,chr8-143933649-143934562,2.11637404472907,0.0171565038810368,0.0261045067377509
chr8,143948588,144416895,468308,*,0.128464690100568,SLC39A4,chr8-143948152-143949023,2.33335119062249,0.00981486038654467,0.0179610082671417
chr8,144292723,144416895,124173,*,0.12069312348559,SLC39A4,chr8-144292372-144293074,1.8088929019335,0.0352338216814454,0.0410080324469925
chr8,144413310,144416895,3586,*,0.151936623808761,SLC39A4,chr8-144412923-144413696,2.00669547420351,0.0223910491122137,0.0309279973701216
chr8,144416895,144465820,48926,*,0.129852931274788,SLC39A4,chr8-144465384-144466256,1.66879395573758,0.0475791105003327,0.0485147961160085
chr8,144416895,144479517,62623,*,0.104650197801589,SLC39A4,chr8-144479087-144479946,1.70651654943163,0.043955973855613,0.0464815144587206
chr8,144416895,144615835,198941,*,0.105691253005804,SLC39A4,chr8-144615422-144616247,2.18666892770521,0.0143833507540042,0.0233210651518729
chr8,144416895,144801222,384328,*,0.129813106869703,SLC39A4,chr8-144800904-144801540,2.81496668384681,0.00243911454389093,0.0066788247192743
chr9,4984985,5450503,465519,*,0.0926389047743915,CD274,chr9-4984529-4985441,2.47833027004124,0.00659994485449314,0.0137532126570294
chr9,5450503,5494235,43733,*,0.0721837678774238,CD274,chr9-5493799-5494670,2.50046693248144,0.00620148556840039,0.0131444234772864
chr9,5450503,5628981,178479,*,0.0937490593957128,CD274,chr9-5628525-5629436,2.65724150206202,0.0039391491683213,0.00955461634287993
chr9,5450503,5785155,334653,*,0.0567826741620986,CD274,chr9-5784694-5785615,2.20414902262035,0.0137569327463127,0.022540241149412
chr9,5494235,5890802,396568,*,-0.062678521156182,MLANA,chr9-5493799-5494670,-1.74145468369257,0.0408019550088244,0.0445936144724731
chr9,6215786,6283731,67946,*,0.0708836567915238,IL33,chr9-6283286-6284176,2.03457592027135,0.0209467811577821,0.0297599819513333
chr9,12775021,12817925,42905,*,0.107422440199821,LURAP1L,chr9-12817512-12818337,1.94066556233707,0.0261494280341626,0.0342177861548798
